date,price1,price2,signal,position,shares1,shares2,cash,position_value,portfolio_value,commission_paid,borrow_cost,total_commission,total_borrow_cost,returns,cumulative_returns
2015-12-30,105.76866149902344,63.93171691894531,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448657.986846897,-169490.78363918862,1279167.2032077084,0.0,7.290497487075569,13362.904254807167,3931.8578846960045,0.0008530499218384335,0.2791672032077086
2015-12-31,104.8961944580078,63.249656677246094,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448650.7741286207,-166314.45287634584,1282336.3212522748,0.0,7.212718276414815,13362.904254807167,3939.0706029724192,0.002477485380034228,0.2823363212522749
2016-01-04,103.96027374267578,62.617488861083984,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448643.6335000377,-164050.82005272328,1284592.8134473143,0.0,7.140628582953539,13362.904254807167,3946.2112315553727,0.001759672683088187,0.28459281344731435
2016-01-05,103.4526138305664,62.75056838989258,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448636.4776956388,-168294.2622793637,1280342.215416275,0.0,7.1558043989196625,13362.904254807167,3953.3670359542925,-0.003308906905397091,0.28034221541627513
2016-01-06,102.3818588256836,61.50289535522461,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448629.464170496,-159676.2845896819,1288953.1795808142,0.0,7.013525142827241,13362.904254807167,3960.38056109712,0.006725517647435897,0.28895317958081446
2016-01-07,99.46299743652344,59.94742965698242,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448622.628023958,-157399.43227294716,1291223.195751011,0.0,6.8361465377970605,13362.904254807167,3967.216707634917,0.0017611315959009666,0.2912231957510112
2016-01-08,98.27324676513672,58.95758438110352,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448615.90475511,-152381.2294296649,1296234.675325445,0.0,6.7232688482218235,13362.904254807167,3973.9399764831387,0.0038811876915820775,0.29623467532544523
2016-01-11,99.764404296875,60.45482635498047,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448609.0107472392,-161620.67005125084,1286988.3406959884,0.0,6.894007870637458,13362.904254807167,3980.833984353776,-0.007133225800440068,0.2869883406959888
2016-01-12,101.12074279785156,60.94557571411133,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448602.0607764265,-160011.36325325153,1288590.6975231748,0.0,6.949970812694271,13362.904254807167,3987.78395516647,0.0012450437789668367,0.2885906975231751
2016-01-13,96.29034423828124,58.14242935180664,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448595.4304643448,-153610.88622557733,1294984.5442387676,0.0,6.6303120815483965,13362.904254807167,3994.4142672480184,0.004961891101559646,0.29498454423876797
2016-01-14,94.87850189208984,58.15074157714844,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448588.7992043728,-161253.50335039193,1287335.2958539808,0.0,6.631259971905278,13362.904254807167,4001.0455272199238,-0.005906826007165411,0.2873352958539812
2016-01-15,94.56916046142578,57.616241455078125,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448582.2288964915,-156763.13181732345,1291819.097079168,0.0,6.570307881384455,13362.904254807167,4007.615835101308,0.0034830096243207986,0.29181909707916853
2016-01-19,94.9895477294922,58.00877380371094,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448575.6138259126,-159028.01177243976,1289547.6020534728,0.0,6.615070578825096,13362.904254807167,4014.230905680133,-0.001758369287798267,0.2895476020534733
2016-01-20,92.37208557128906,56.847930908203125,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448569.131132855,-159676.12491580675,1288893.0062170483,0.0,6.482693057612596,13362.904254807167,4020.713598737746,-0.0005076166520585623,0.2888930062170487
2016-01-21,95.35440063476562,57.8918571472168,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448562.529394948,-155733.74007483508,1292828.789320113,0.0,6.601737907164666,13362.904254807167,4027.3153366449105,0.0030536150666349293,0.2928287893201136
2016-01-22,97.36904907226562,58.8773193359375,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448555.8152791795,-156292.03034666862,1292263.784932511,0.0,6.714115768369066,13362.904254807167,4034.0294524132796,-0.0004370295527678092,0.2922637849325116
2016-01-25,96.53621673583984,58.37623596191406,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448549.1583047998,-154984.12286876695,1293565.0354360328,0.0,6.656974379787796,13362.904254807167,4040.6864267930673,0.0010069542447093127,0.2935650354360335
2016-01-26,96.92486572265624,58.459747314453125,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448542.4918071453,-153866.52749493858,1294675.9643122067,0.0,6.6664976545435835,13362.904254807167,4047.352924447611,0.0008588117688257402,0.29467596431220744
2016-01-27,96.4251937866211,58.08394241333008,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448535.8681646623,-152217.7460913582,1296318.1220733041,0.0,6.623642483130904,13362.904254807167,4053.9765669307417,0.001268392869230306,0.2963181220733049
2016-01-28,96.98831176757812,57.81669998168945,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448529.2749973545,-146135.67473041202,1302393.6002669425,0.0,6.593167307893768,13362.904254807167,4060.5697342386356,0.0046867185532524225,0.3023936002669432
2016-01-29,99.74852752685548,59.84610748291016,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448522.4504051607,-154708.4398389361,1293814.0105662246,0.0,6.824592193708424,13362.904254807167,4067.394326432344,-0.006587555174533577,0.29381401056622525
2016-02-01,100.34342956542967,60.68123626708984,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448515.5305784794,-161127.99931500293,1287387.5312634765,0.0,6.91982668131284,13362.904254807167,4074.3141531136566,-0.004967081242176041,0.28738753126347727
2016-02-02,99.35986328125,60.021461486816406,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448508.6859896707,-158801.72165932914,1289706.9643303417,0.0,6.844588808635065,13362.904254807167,4081.1587419222915,0.0018016587939055917,0.2897069643303425
2016-02-03,98.18601989746094,56.30508041381836,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448502.2652009442,-122357.50850267953,1326144.7566982647,0.0,6.42078872661852,13362.904254807167,4087.57953064891,0.028252768555718122,0.32614475669826537
2016-02-04,96.06033325195312,56.75606155395508,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448495.792984272,-138904.40354320093,1309591.389441071,0.0,6.472216672360283,13362.904254807167,4094.0517473212703,-0.012482323044738286,0.3095913894410718
2016-02-05,92.34829711914062,54.985572814941406,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448489.5226665055,-138395.85785235744,1310093.664814148,0.0,6.2703177663909715,13362.904254807167,4100.322065087661,0.00038353594649964684,0.3100936648141488
2016-02-08,88.71560668945312,53.073089599609375,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448483.4704400832,-135830.96820059972,1312652.5022394834,0.0,6.052226422260018,13362.904254807167,4106.374291509921,0.0019531713602312095,0.31265250223948415
2016-02-09,90.30988311767578,53.57417678833008,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448477.3610718374,-133068.58426151914,1315408.7768103182,0.0,6.1093682458529255,13362.904254807167,4112.483659755774,0.0020997747432258684,0.31540877681031887
2016-02-10,90.68267059326172,53.499019622802734,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448471.2602741907,-130211.91484135698,1318259.3454328338,0.0,6.100797646582027,13362.904254807167,4118.584457402356,0.002167059147520467,0.3182593454328344
2016-02-11,89.84190368652344,52.94781875610352,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448465.2223331155,-128370.33154796303,1320094.8907851526,0.0,6.037941075114702,13362.904254807167,4124.622398477471,0.0013924007887204937,0.3200948907851533
2016-02-12,92.26105499267578,54.17549133300781,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448459.0443935504,-129550.49206897372,1318908.5523245768,0.0,6.177939565194671,13362.904254807167,4130.800338042665,-0.0008986766548806369,0.3189085523245774
2016-02-16,94.72779846191406,56.313438415527344,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448452.6226517132,-140939.66764954076,1307512.9550021724,0.0,6.4217418371150465,13362.904254807167,4137.222079879781,-0.008640172438278304,0.3075129550021731
2016-02-17,96.1396484375,56.78946304321289,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448446.146626079,-138864.36384094664,1309581.7827851323,0.0,6.476025634253288,13362.904254807167,4143.698105514034,0.0015822617856635635,0.30958178278513304
2016-02-18,95.15611267089844,56.55563354492188,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448439.697265353,-141434.07786047173,1307005.6194048813,0.0,6.449360725944067,13362.904254807167,4150.147466239978,-0.001967164948470934,0.307005619404882
2016-02-19,96.5203628540039,57.22373580932617,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448433.171717124,-141821.11454417306,1306612.057172951,0.0,6.525548229025274,13362.904254807167,4156.673014469003,-0.0003011174750031653,0.3066120571729518
2016-02-22,97.44043731689452,58.01713943481445,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448426.5556925647,-146022.82725209714,1302403.7284404675,0.0,6.616024559344894,13362.904254807167,4163.289039028347,-0.003220794350841105,0.30240372844046837
2016-02-23,98.77294158935548,56.70594787597656,HOLD_LONG,1,5345.547112395377,-11494.79760771832,1448420.0891906403,-123827.98129239865,1324592.1078982416,0.0,6.466501924485864,13362.904254807167,4169.755540952833,0.017036483367828703,0.32459210789824255
2016-02-24,99.62955474853516,57.3072624206543,EXIT_LONG,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,1489.137327091365,0.0,14852.041581898531,4169.755540952833,0.13800718350916097,0.5073953340077417
2016-02-25,100.62101745605467,57.37406539916992,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-02-26,100.14513397216795,57.708126068115234,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-02-29,98.44776153564452,56.396949768066406,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-01,99.70095825195312,57.65802001953125,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-02,99.61369323730467,57.69977188110352,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-03,100.57344818115234,58.40129470825195,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-04,99.58992004394533,58.78543472290039,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-07,100.07372283935548,59.102813720703125,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-08,101.06268310546876,59.28653717041016,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-09,100.51238250732422,59.16959762573242,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-10,100.40071105957033,59.04433822631836,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-11,102.45038604736328,60.23025894165039,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-14,102.75341796875,60.75637435913086,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-15,103.4472885131836,61.04866027832031,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-16,104.03744506835938,61.61653900146485,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-17,104.3803939819336,61.81699752807617,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-18,104.75523376464844,62.57701873779297,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-21,104.48406219482422,62.81915283203125,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-22,104.14907836914062,62.8442268371582,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-23,103.8540267944336,62.45171356201172,NEUTRAL,0,0.0,0.0,1507395.3340077407,0.0,1507395.3340077407,0.0,0.0,14852.041581898531,4169.755540952833,0.0,0.5073953340077417
2016-03-24,104.04542541503906,62.443359375,LONG,1,3844.474645611692,-10673.534703052053,1506055.6077861676,-266491.3632642133,1239564.2445219543,1333.1142040802665,6.612017492700529,16185.155785978797,4176.367558445534,-0.17767806722188717,0.23956424452195524
2016-03-28,104.53987884521484,62.62710571289063,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506048.9763120983,-266551.67250250117,1239497.3038095972,0.0,6.631474069228648,16185.155785978797,4182.999032514763,-5.400342310046824e-05,0.23949730380959822
2016-03-29,105.64846801757812,63.19499969482422,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506042.284704734,-268351.16566077335,1237691.1190439607,0.0,6.691607364107839,16185.155785978797,4189.690639878871,-0.0014571913630511135,0.23769111904396167
2016-03-30,106.4061050415039,63.48728561401367,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506035.5621477282,-268558.17323339614,1237477.388914332,0.0,6.722557005989606,16185.155785978797,4196.413196884861,-0.00017268454652386023,0.2374773889143329
2016-03-31,106.4140853881836,63.26179122924805,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506028.863467926,-266120.6708517836,1239908.1926161423,0.0,6.698679802208463,16185.155785978797,4203.111876687069,0.0019643217109146516,0.23990819261614327
2016-04-01,107.54657745361328,63.88816833496094,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506022.0984621537,-268452.4915949066,1237569.606867247,0.0,6.765005772198778,16185.155785978797,4209.876882459267,-0.0018860958922781723,0.23756960686724793
2016-04-04,107.54657745361328,63.620906829833984,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506015.361756232,-265599.8666451441,1240415.495111088,0.0,6.73670592150669,16185.155785978797,4216.613588380774,0.0022995783251700264,0.24041549511108906
2016-04-05,107.33122253417967,63.36201095581055,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506008.6524643393,-263664.4590768483,1242344.193387491,0.0,6.709291892777861,16185.155785978797,4223.322880273552,0.0015548808314669316,0.2423441933874919
2016-04-06,108.01712036132812,63.54573440551758,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1506001.9237182937,-262988.5208871083,1243013.4028311854,0.0,6.728746045716475,16185.155785978797,4230.0516263192685,0.0005386666974067644,0.24301340283118633
2016-04-07,106.76498413085938,62.92775344848633,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505995.2604091645,-261206.2856872988,1244788.9747218657,0.0,6.663309129142086,16185.155785978797,4236.714935448411,0.0014284414686407398,0.24478897472186656
2016-04-08,106.56562042236328,62.66049575805664,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505988.6253994822,-259120.1501764084,1246868.4752230737,0.0,6.635009682381583,16185.155785978797,4243.349945130793,0.0016705646848074185,0.24686847522307453
2016-04-11,106.07909393310548,62.76071166992188,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505981.979778113,-262060.2469418702,1243921.7328362428,0.0,6.6456213690193975,16185.155785978797,4249.9955664998115,-0.0023633145318745497,0.24392173283624352
2016-04-12,107.1717300415039,63.2451057434082,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505975.2828651075,-263029.8320795616,1242945.4507855459,0.0,6.696913005460955,16185.155785978797,4256.692479505273,-0.0007848420241608478,0.24294545078554663
2016-04-13,106.74103546142578,64.02176666259766,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505968.5037128434,-272975.34374614723,1232993.159966696,0.0,6.779152264126361,16185.155785978797,4263.471631769399,-0.008007021396280845,0.23299315996669678
2016-04-14,107.16375732421876,63.88816833496094,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505961.7387070712,-269924.2338761936,1236037.5048308775,0.0,6.765005772198778,16185.155785978797,4270.236637541598,0.002469068736977942,0.23603750483087826
2016-04-15,107.67414093017578,64.56462860107422,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505954.9020721111,-275182.29916915187,1230772.6029029593,0.0,6.836634959952706,16185.155785978797,4277.0732725015505,-0.004259500142464234,0.23077260290295998
2016-04-18,109.1017608642578,64.84121704101562,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505948.0361496878,-272646.0268411814,1233302.0093085065,0.0,6.865922423367167,16185.155785978797,4283.9391949249175,0.0020551370737220687,0.2333020093085072
2016-04-19,108.01712036132812,64.04496002197266,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505941.2545415196,-268317.0228289941,1237624.2317125255,0.0,6.7816081681558185,16185.155785978797,4290.720803093073,0.003504593661079358,0.23762423171252633
2016-04-20,107.81774139404295,63.98629760742188,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505934.4791450114,-268457.3948961177,1237477.0842488937,0.0,6.775396508260258,16185.155785978797,4297.4961996013335,-0.00011889510552665072,0.23747708424889447
2016-04-21,107.34718322753906,63.55878448486328,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505927.7490171157,-265703.3676868881,1240224.3813302275,0.0,6.73012789566463,16185.155785978797,4304.226327496998,0.0022200791564568334,0.2402243813302285
2016-04-22,108.19256591796876,63.74323272705078,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505920.9993583201,-264422.03008159733,1241498.9692767228,0.0,6.749658795604166,16185.155785978797,4310.975986292602,0.0010277075387989942,0.24149896927672398
2016-04-25,108.18458557128906,63.86056137084961,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505914.237275801,-265705.0216733194,1240209.2156024815,0.0,6.762082519326872,16185.155785978797,4317.738068811929,-0.0010388680990952581,0.24020921560248265
2016-04-26,107.9373550415039,63.969520568847656,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505907.4636557838,-267818.47295774857,1238088.9906980353,0.0,6.773620017154738,16185.155785978797,4324.511688829084,-0.0017095703513347882,0.23808899069803657
2016-04-27,108.26436614990234,64.48916625976562,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505900.6350113985,-272107.7433579818,1233792.8916534167,0.0,6.828644385362123,16185.155785978797,4331.340333214446,-0.003469943660670549,0.233792891653418
2016-04-28,105.85579681396484,63.19001388549805,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505893.9439319728,-267500.8791508938,1238393.064781079,0.0,6.691079425527823,16185.155785978797,4338.031412639974,0.0037284808161746064,0.23839306478108035
2016-04-29,106.78094482421876,63.71805191040039,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505887.1969395296,-269580.2032653607,1236306.9936741688,0.0,6.7469924432195505,16185.155785978797,4344.778405083194,-0.001684498376352761,0.23630699367417018
2016-05-02,108.50358581542967,63.81865310668945,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505880.4392946027,-264031.32401091885,1241849.1152836839,0.0,6.757644926947328,16185.155785978797,4351.5360500101415,0.004482803735538665,0.24184911528368525
2016-05-03,107.29934692382812,63.45822143554688,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505873.7198151515,-264813.90994692117,1241059.8098682305,0.0,6.719479451252691,16185.155785978797,4358.255529461394,-0.0006355888213304128,0.24105980986823194
2016-05-04,107.7938003540039,63.55878448486328,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505866.9896872558,-263986.35946789803,1241880.6302193578,0.0,6.73012789566463,16185.155785978797,4364.985657357059,0.0006613866185984918,0.24188063021935924
2016-05-05,107.40299224853516,62.98045349121094,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505860.3207978117,-259315.97539007332,1246544.3454077384,0.0,6.66888944397218,16185.155785978797,4371.654546801031,0.0037553651090900253,0.24654434540773984
2016-05-06,108.22447204589844,63.315731048583984,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505853.616406417,-259736.41378100362,1246117.2026254134,0.0,6.704391394803288,16185.155785978797,4378.3589381958345,-0.0003426615217488882,0.24611720262541503
2016-05-09,108.6551284790039,63.56720352172852,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505846.8853870444,-260764.86621193076,1245082.0191751136,0.0,6.731019372670061,16185.155785978797,4385.089957568504,-0.0008307271965419805,0.2450820191751153
2016-05-10,109.66798400878906,64.53107452392578,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505840.0523050667,-267158.87939922203,1238681.1729058446,0.0,6.833081977741667,16185.155785978797,4391.923039546246,-0.005140903306522504,0.23868117290584623
2016-05-11,107.10791015625,62.97206115722656,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505833.3843042722,-260360.83514421585,1245472.5491600563,0.0,6.668000794487837,16185.155785978797,4398.591040340734,0.0054827476212298,0.24547254916005778
2016-05-12,107.02022552490234,63.19841766357422,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505826.6923349854,-263113.9605120051,1242712.7318229803,0.0,6.691969286806918,16185.155785978797,4405.283009627541,-0.0022158796987835627,0.2427127318229818
2016-05-13,106.17478942871094,62.87150573730469,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505820.0349818275,-262874.91235841834,1242945.1226234091,0.0,6.657353157939066,16185.155785978797,4411.94036278548,0.00018700283217332192,0.2429451226234105
2016-05-16,107.9373550415039,64.53948974609375,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505813.2010087767,-273902.0587507547,1231911.142258022,0.0,6.833973050815513,16185.155785978797,4418.774335836295,-0.008877286828318232,0.23191114225802334
2016-05-17,105.2736358642578,63.759986877441406,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505806.4495759136,-275822.60867101763,1229983.840904896,0.0,6.751432863120183,16185.155785978797,4425.5257686994155,-0.0015644808192849524,0.22998384090489732
2016-05-18,105.09017944335938,65.88053894042969,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505799.4736015224,-299161.68826367025,1206637.785337852,0.0,6.975974391234607,16185.155785978797,4432.50174309065,-0.01898078234090317,0.20663778533785337
2016-05-19,105.05826568603516,66.93663024902344,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505792.3857994801,-310556.6071264166,1195235.7786730635,0.0,7.0878020423444,16185.155785978797,4439.589545132994,-0.009449402963620956,0.19523577867306474
2016-05-20,105.15399169921876,66.90312194824219,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505785.301545573,-309830.9388845776,1195954.3626609952,0.0,7.084253907312365,16185.155785978797,4446.673799040307,0.0006012068921912306,0.19595436266099653
2016-05-23,104.8110580444336,66.10686492919922,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505778.3016059208,-302650.46170022234,1203127.8399056983,0.0,6.999939652101018,16185.155785978797,4453.673738692408,0.005998119550935099,0.2031278399056995
2016-05-24,106.35824584960938,66.71871185302734,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505771.236878874,-303232.90678565955,1202538.3300932145,0.0,7.064727046688668,16185.155785978797,4460.738465739097,-0.0004899810252333436,0.20253833009321576
2016-05-25,106.23067474365234,67.00369262695312,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505764.1419757144,-306765.10284822347,1198999.039127491,0.0,7.0949031595874725,16185.155785978797,4467.833368898684,-0.002943183495406121,0.19899903912749206
2016-05-26,106.9085464477539,67.18810272216797,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505757.0275456943,-306127.34981969616,1199629.6777259982,0.0,7.11443002021117,16185.155785978797,4474.947798918895,0.0005259708956615317,0.19962967772599916
2016-05-27,106.82081604003906,67.34737396240234,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505749.8962507225,-308164.61425764486,1197585.2819930776,0.0,7.131294971697676,16185.155785978797,4482.079093890593,-0.0017041890267303073,0.19758528199307857
2016-05-31,105.91493225097656,67.1629409790039,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505742.7844850349,-309678.70966787555,1196064.0748171592,0.0,7.111765687484474,16185.155785978797,4489.190859578078,-0.00127022868332749,0.19606407481716004
2016-06-01,105.6824722290039,67.28028869628906,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505735.660293604,-311824.9112612349,1193910.749032369,0.0,7.124191430865101,16185.155785978797,4496.315051008943,-0.0018003431673334624,0.19391074903236993
2016-06-02,106.14742279052734,67.69099426269531,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505728.4926132832,-314421.1007317688,1191307.3918815143,0.0,7.167680320902538,16185.155785978797,4503.482731329846,-0.002180529116573182,0.19130739188151513
2016-06-03,105.61028289794922,67.06237030029297,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505721.391496848,-309776.4817520605,1195944.9097447875,0.0,7.101116435209368,16185.155785978797,4510.583847765055,0.0038927970185334004,0.1959449097447883
2016-06-06,103.56609344482422,65.75481414794922,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505714.428835234,-303679.07030719623,1202035.3585280376,0.0,6.962661614095974,16185.155785978797,4517.546509379151,0.0050925830559784835,0.20203535852803833
2016-06-07,104.15131378173828,66.66844940185547,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505707.3694303897,-311180.9231483339,1194526.4462820557,0.0,7.059404844140618,16185.155785978797,4524.605914223292,-0.006246831420314458,0.1945264462820564
2016-06-08,103.8867416381836,66.11524963378906,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505700.368602896,-306293.4671239879,1199406.9014789083,0.0,7.000827493722194,16185.155785978797,4531.606741717013,0.004085681997282542,0.19940690147890883
2016-06-09,103.65426635742188,65.93922424316406,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505693.3864144215,-305308.39933115355,1200384.987083268,0.0,6.982188474719671,16185.155785978797,4538.588930191733,0.0008154743841757295,0.20038498708326835
2016-06-10,103.27749633789062,65.6374740600586,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505686.436177743,-303536.1410674396,1202150.2951103034,0.0,6.950236678578516,16185.155785978797,4545.539166870311,0.0014706182150152625,0.2021502951103038
2016-06-13,102.475830078125,64.95857238769531,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505679.5578287684,-299371.8461174213,1206307.711711347,0.0,6.878348974610961,16185.155785978797,4552.4175158449225,0.0034583168327235736,0.20630771171134743
2016-06-14,100.39952850341795,63.76832962036133,HOLD_LONG,1,3844.474645611692,-10673.534703052053,1505672.805512507,-294650.0373958301,1211022.768116677,0.0,6.752316261493936,16185.155785978797,4559.169832106417,0.003908668045105035,0.21102276811667742
