date,HD,LOW,hedge_ratio,spread,P,K
2016-05-24,106.35824584960938,66.71871185302734,1.5941097719049449,0.0012953157882122923,2.2414670936887827e-05,0.014954779715186266
2016-05-25,106.23067474365234,67.00369262695312,1.5854642929649905,-0.0012874131834337277,2.2224827658002107e-05,0.014891455210837816
2016-05-26,106.9085464477539,67.18810272216797,1.591170084777149,0.0008473433061055857,2.2103262601114246e-05,0.014850762781386844
2016-05-27,106.82081604003906,67.34737396240234,1.58612811095559,-0.0007470007658554323,2.1999069889759664e-05,0.014815795866906645
2016-05-31,105.91493225097656,67.1629409790039,1.5770049091623541,-0.001355386694044114,2.2119789457974588e-05,0.014856301138338995
2016-06-01,105.6824722290039,67.28028869628906,1.570792806569193,-0.0009212790255332948,2.2042865907408588e-05,0.01483050381944009
2016-06-02,106.14742279052734,67.69099426269531,1.5681231671286513,-0.00039351877779836286,2.177677248602983e-05,0.01474091381411813
2016-06-03,105.61028289794922,67.06237030029297,1.5747920950192484,0.0009922757942320004,2.218603541385259e-05,0.01487848122419166
2016-06-06,103.56609344482422,65.75481414794922,1.575033829920174,3.668169051707082e-05,2.3075111964411008e-05,0.01517299698662893
2016-06-07,104.15131378173828,66.66844940185547,1.5622566121661776,-0.0019121191766799939,2.244840676335679e-05,0.014966004704550872
2016-06-08,103.8867416381836,66.11524963378906,1.5712771396220973,0.0013613082026040502,2.2824776874803427e-05,0.015090658209131632
2016-06-09,103.65426635742188,65.93922424316406,1.5719651458642598,0.00010410184033560199,2.2946524047512653e-05,0.015130759947700764
2016-06-10,103.27749633789062,65.6374740600586,1.573449803547812,0.00022567271682305545,2.3157501704340323e-05,0.01519999917414355
2016-06-13,102.475830078125,64.95857238769531,1.577546996943403,0.0006292821855993225,2.3642936676062744e-05,0.015358114135296681
2016-06-14,100.39952850341795,63.76832962036133,1.5744494751784457,-0.00048460036606456924,2.4531592091595723e-05,0.015643386506090512
2016-06-15,101.43367767333984,64.57298278808594,1.5708463496793956,-0.0005566272353974,2.3925473291897568e-05,0.015449391750744678
2016-06-16,102.09906768798828,65.52013397216797,1.558314514976471,-0.0019081040440482866,2.3240334337697563e-05,0.015227098193638385
2016-06-17,101.92269897460938,65.72969818115234,1.5506516067042917,-0.0011631181826601278,2.309271474637538e-05,0.015178771704626547
2016-06-20,102.30748748779295,65.87216186523438,1.5531160861008324,0.0003732686596293888,2.2993164271680817e-05,0.015146094386980146
2016-06-21,102.40370178222656,65.65424346923828,1.5597270145877498,0.0010046209342675638,2.3145700998716732e-05,0.015196134886359826
2016-06-22,102.2914581298828,65.67098999023438,1.5576402179512034,-0.0003170315771683363,2.313392595644691e-05,0.01519227819920608
2016-06-23,102.84457397460938,65.85540771484375,1.5616631659768874,0.0006094659477469122,2.300483841686078e-05,0.015149930133564997
2016-06-24,101.3294677734375,64.58976745605469,1.5687990451098783,0.0011022645098108796,2.391306105546052e-05,0.01544539052734595
2016-06-27,99.94256591796876,63.969520568847656,1.5623623382424061,-0.0010038142217467794,2.437790210910755e-05,0.015594427103939216
2016-06-28,102.23533630371094,65.40280151367188,1.5631626149634525,0.00012206366395162149,2.3323603588480084e-05,0.01525429016080841
2016-06-29,102.1070785522461,65.17648315429688,1.5666164377885317,0.0005286854772776906,2.348547631248509e-05,0.015307007512513019
2016-06-30,102.36359405517578,66.35831451416016,1.5426431344016567,-0.0036042405591842908,2.265825529690378e-05,0.015035636313341053
2016-07-01,103.91079711914062,66.71871185302734,1.5574129878717342,0.002208745164026027,2.2414670075156724e-05,0.014954779140250772
2016-07-05,103.69437408447266,66.56784057617188,1.5577240685605982,4.662686492906687e-05,2.2516157983425325e-05,0.014988520150285917
2016-07-06,105.47404479980467,67.12944793701172,1.5711740369594722,0.0019990857492615532,2.2141821260309033e-05,0.014863682375244297
2016-07-07,105.14534759521484,67.45635223388672,1.5587440280491198,-0.0018386033339794494,2.192820224087638e-05,0.014791965342164353
2016-07-08,107.6946258544922,69.01529693603516,1.5604421790488898,0.0002455159193317513,2.095079162915573e-05,0.014459251053311624
2016-07-11,108.3439483642578,69.40088653564453,1.5611306250038746,9.899104406940751e-05,2.0719109980955278e-05,0.014379246009077704
2016-07-12,108.09546661376952,69.51822662353516,1.5549354633716823,-0.0008893138747367857,2.064936829782762e-05,0.014355074649611853
2016-07-13,107.06932830810548,68.43699645996094,1.5644745221641474,0.0013909730586476599,2.130559911276272e-05,0.014580912110575281
2016-07-14,107.85494995117188,68.83928680419922,1.5667596761826914,0.0003312491772788917,2.1057835535752197e-05,0.014496063799213315
2016-07-15,108.04734802246094,68.45372772216797,1.5783750332462614,0.0016932531535474027,2.1295209454677637e-05,0.014577364697969868
2016-07-18,109.29795837402344,68.95881652832031,1.584960573712055,0.0009529667925392005,2.098505031990373e-05,0.014471042348477688
2016-07-19,109.81099700927734,68.53792572021484,1.6021566471834703,0.002503732468198905,2.1243030306284923e-05,0.01455953233204429
2016-07-20,110.15570831298828,68.36116790771484,1.6113587353629706,0.0013432452771979797,2.1352793051720432e-05,0.014597018711073582
2016-07-21,109.08150482177734,67.4688491821289,1.616756589115019,0.0007983465629735065,2.1920093661402005e-05,0.01478923493299193
2016-07-22,109.44225311279295,67.8897476196289,1.6120687724463965,-0.0006889940778762593,2.164972666621162e-05,0.01469794479403104
2016-07-25,109.42620086669922,68.17595672607422,1.6050706200250902,-0.0010242664244373145,2.1468720362112858e-05,0.014636505503714486
2016-07-26,109.62661743164062,68.23484802246094,1.6066041962505833,0.00022426823406362928,2.143175682177141e-05,0.014623926695878822
2016-07-27,109.2738800048828,67.98233032226562,1.6073848146391274,0.00011458109193540622,2.1590923529268286e-05,0.01467801295329451
2016-07-28,110.59662628173828,69.25342559814453,1.5970057914018856,-0.0014954729181226867,2.0807257449979784e-05,0.014409738557135052
2016-07-29,110.82109832763672,69.26184844970703,1.6000246290634825,0.00043495364307943873,2.0802204192895836e-05,0.01440799114228183
2016-08-01,111.24600982666016,69.28710174560547,1.6055688361361895,0.0007985177186355941,2.078707468985063e-05,0.01440276159029091
2016-08-02,110.00340270996094,69.00090789794922,1.5942549501431953,-0.0016362707193025017,2.0959507178969748e-05,0.01446225024442477
2016-08-03,109.87513732910156,69.04298400878906,1.5914078802644365,-0.000411499456816955,2.0934022820453528e-05,0.01445347402832179
2016-08-04,109.0654525756836,68.13385009765625,1.600732773277855,0.001365754764663052,2.1495203617220544e-05,0.014645509810742342
2016-08-05,109.75489807128906,68.79043579101562,1.5955074971304526,-0.000757964147382495,2.108769216586797e-05,0.014506315339167752
2016-08-08,109.19373321533205,68.70626831054688,1.5892965515865256,-0.0009020829986923218,2.113927920651676e-05,0.014524009890544878
2016-08-09,109.1135711669922,68.47059631347656,1.5935737919150113,0.0006233650433671301,2.1284740713748866e-05,0.014573788890481141
2016-08-10,108.7047119140625,68.16754150390625,1.5946673363370796,0.0001600793810041523,2.1474008243560092e-05,0.014638303481980686
2016-08-11,109.8591079711914,68.69786834716797,1.5991537866301333,0.0006516703993781903,2.1144439902573115e-05,0.014525779487015791
2016-08-12,109.48236083984376,68.79043579101562,1.5915506640929502,-0.0011029265906046248,2.1087690612683655e-05,0.014506314270725754
2016-08-15,109.87513732910156,68.63893127441406,1.600750445762334,0.0013374949330398067,2.1180688491301392e-05,0.014538198216991576
2016-08-16,109.20975494384766,68.58843231201172,1.592265426394776,-0.001234477186912386,2.1211823361041213e-05,0.014548857108130758
2016-08-17,109.1456298828125,64.71623229980469,1.6863022786972939,0.014499886948442509,2.381990499962574e-05,0.015415345053150517
2016-08-18,108.06336975097656,64.33741760253906,1.6796508959981207,-0.001031371333439779,2.410056951449797e-05,0.015505684053132822
2016-08-19,108.5925064086914,65.50748443603516,1.6577623258574428,-0.003333351060462064,2.3249290772851096e-05,0.015230025534514212
2016-08-22,108.49626922607422,65.06137084960938,1.6675757515441465,0.001504835044443098,2.356845898121597e-05,0.015333962501307013
2016-08-23,109.20172119140624,65.06977844238281,1.6781998482362714,0.0016288846315859473,2.356238494680673e-05,0.015331991680627283
2016-08-24,108.27181243896484,64.7835693359375,1.6713014716539123,-0.001062331180762044,2.3770543802646628e-05,0.01539940672591659
2016-08-25,108.56841278076172,65.21288299560547,1.6648458919465496,-0.00098757646304648,2.3459329670018203e-05,0.015298505209261593
2016-08-26,107.7106704711914,64.73309326171875,1.6639219206964124,-0.0001424014676558727,2.3807540081358997e-05,0.015411357124186186
2016-08-29,108.4161148071289,64.96875762939453,1.6687309456931791,0.0007384477184189109,2.3635545279304768e-05,0.015355720126897222
2016-08-30,108.05352020263672,64.44686889648438,1.6766105519827659,0.0012197685411052817,2.4018973082122522e-05,0.015479476092517666
2016-08-31,108.0696258544922,64.44686889648438,1.6768787404381693,4.151417165587645e-05,2.4018975283656446e-05,0.01547947751133729
2016-09-01,108.15826416015624,64.3458480834961,1.6808799176305709,0.0006203337000982856,2.4094271028003426e-05,0.015503663032504602
2016-09-02,108.8995590209961,64.7835693359375,1.6809747522985083,1.4603505320565091e-05,2.3770546793737642e-05,0.015399408663652319
2016-09-06,108.05352020263672,63.98386001586914,1.6887432069246502,0.0012112480199704123,2.4367002368207426e-05,0.015590948685337377
2016-09-07,106.99795532226562,63.50404739379883,1.684909261352846,-0.0006022649360915011,2.4735700722147102e-05,0.015708171109780844
2016-09-08,105.76514434814452,62.401344299316406,1.6948921484938595,0.0015958397710846839,2.5615389918428567e-05,0.0159843476566104
2016-09-09,102.92884826660156,60.41471862792969,1.703680818146959,0.0014510064519868138,2.7323056265746618e-05,0.01650714756350148
2016-09-12,103.61373138427734,61.029239654541016,1.6977877318558214,-0.000962985691202789,2.6777053504483922e-05,0.016341832155675827
2016-09-13,101.30116271972656,59.83389663696289,1.6930528952713562,-0.0007892168505208019,2.785462186115567e-05,0.01666650565302008
2016-09-14,101.73631286621094,59.86756896972656,1.699338516870111,0.001047004576719246,2.7823392397168403e-05,0.016657188633091926
2016-09-15,102.30034637451172,60.02751541137695,1.7042107483401192,0.0008094142909698121,2.7675724617453624e-05,0.016613049859951993
2016-09-16,101.6154327392578,59.724456787109375,1.7014118761918195,-0.00046733743521087945,2.7956519812697682e-05,0.016696879594714394
2016-09-19,101.76048278808594,60.02751541137695,1.6952476896863224,-0.0010240306609574645,2.7675725631471544e-05,0.016613050468642837
2016-09-20,102.19556427001952,60.07799911499024,1.7010320852636314,0.0009601569810655519,2.762935916659551e-05,0.016599166155584693
2016-09-21,103.22697448730467,60.65043258666992,1.7019963672597924,0.0001585520575275723,2.711167833527861e-05,0.016443350191852037
2016-09-22,103.74266815185548,60.67568588256836,1.7097687341718146,0.0012775054099307681,2.7089172378301833e-05,0.016436541140445408
2016-09-23,102.96913146972656,60.9029541015625,1.6907594352452957,-0.003112811801415205,2.688791619884207e-05,0.016375535261446767
2016-09-26,101.0836410522461,59.60662841796875,1.6958314051616523,0.0008486252536670236,2.8066840227068062e-05,0.01672969716281369
2016-09-27,102.18753814697266,60.18742752075195,1.6978165283985052,0.0003289004529278827,2.7529261625699888e-05,0.01656915438796669
2016-09-28,103.35589599609376,60.40631103515625,1.7109755881609734,0.0021724440826034197,2.7330656144901407e-05,0.016509441158838196
2016-09-29,103.08191680908205,60.61676788330078,1.7005794073309901,-0.001710392221795587,2.7141716974915063e-05,0.01645243157822577
2016-09-30,103.6862564086914,60.78512573242188,1.705769358067269,0.0008515080598954228,2.699197800153662e-05,0.016407107765901013
2016-10-03,103.5412139892578,60.76827239990234,1.70387474971325,-0.00031093663240255864,2.7006910446934114e-05,0.01641163290718897
2016-10-04,103.29949188232422,61.19756317138672,1.6880096524412502,-0.002585456859733881,2.6630344269346064e-05,0.016297121756989563
2016-10-05,102.79991149902344,60.81876373291016,1.6902603096908535,0.0003690768198509886,2.6962205059215163e-05,0.01639807979214647
2016-10-06,104.9029769897461,60.68408966064453,1.7285697391774746,0.00629595282329376,2.708168923384007e-05,0.01643427657628025
2016-10-07,103.38812255859376,60.01910018920898,1.722603531199676,-0.0009913667647509783,2.7683458857146895e-05,0.016615362907309493
2016-10-10,102.53401947021484,59.74128723144531,1.7163183684349534,-0.0010491590632852876,2.7940814033976216e-05,0.016692201966841336
2016-10-11,101.40593719482422,59.00053024291992,1.7187223650230123,0.0004063181011275674,2.8644802593516053e-05,0.01690058541721247
2016-10-12,102.08277893066406,60.035926818847656,1.700412161566484,-0.003041163019929627,2.766799772616019e-05,0.016610738867117968
2016-10-13,101.76048278808594,59.85072326660156,1.7002386295140428,-2.8914144934333308e-05,2.783901212954471e-05,0.016661850109809816
2016-10-14,101.86519622802734,60.06119918823242,1.6960349702930877,-0.0006979529536579321,2.764477655996966e-05,0.016603784314825565
2016-10-17,100.83382415771484,59.19832229614258,1.703301649714942,0.0012241303383575541,2.845424752414721e-05,0.016844437156286893
2016-10-18,101.31731414794922,59.41828155517578,1.7051486769133972,0.00030996967352336924,2.824456783039831e-05,0.01678243683750855
2016-10-19,101.43815612792967,58.86840438842773,1.7230825148665192,0.0030378481383905864,2.8773162390289015e-05,0.01693830159125312
2016-10-20,101.72825622558594,59.122196197509766,1.720651005153618,-0.00041008854864799105,2.852737095997951e-05,0.016866008228951256
2016-10-21,102.01025390625,59.76509475708008,1.7068917900631664,-0.002295666957181197,2.791862643305241e-05,0.016685593542589302
2016-10-24,102.96107482910156,60.04426193237305,1.714731258834278,0.001301980028415528,2.7660332389814958e-05,0.01660844243150584
2016-10-25,99.38345336914062,57.92095947265625,1.7158428122509262,0.00019137930620161114,2.9719360416612243e-05,0.017213738702438437
2016-10-26,98.87581634521484,56.99044036865234,1.7348959298980104,0.003333306544632819,3.0694801428081994e-05,0.01749310250414682
2016-10-27,98.51324462890624,56.812801361083984,1.7340000751875766,-0.0001572028302518902,3.088646822238715e-05,0.01754746783863835
2016-10-28,99.57684326171876,56.702823638916016,1.7560495271055834,0.0038766250490027687,3.100602697164567e-05,0.01758129279116615
2016-10-31,98.31179809570312,56.38135528564453,1.7437320461256904,-0.0021779198733185012,3.135950038158203e-05,0.017680911325943162
2016-11-01,96.60355377197266,55.51852035522461,1.7400358803921894,-0.0006636724022826002,3.2338652009571545e-05,0.017953941098539
2016-11-02,96.92587280273438,56.30522155761719,1.7214949597511586,-0.003282316375887717,3.1444110980047966e-05,0.017704676354139574
2016-11-03,96.83721160888672,56.33062362670898,1.7190939894934147,-0.00042489220442121223,3.141583819540737e-05,0.017696737573030204
2016-11-04,97.42544555664062,56.04299545288086,1.7383442945800864,0.0034241599474569284,3.1738112110938676e-05,0.017786988727163503
