Date,HD,LOW
2014-12-05,77.47189331054688,53.16518783569336
2014-12-08,78.08615112304688,54.17341995239258
2014-12-09,77.47189331054688,53.96847534179688
2014-12-10,76.92764282226562,53.386505126953125
2014-12-11,77.96174621582031,53.90291595458984
2014-12-12,77.58073425292969,53.173377990722656
2014-12-15,77.7906723022461,53.54225540161133
2014-12-16,75.46591186523438,52.640586853027344
2014-12-17,76.92764282226562,54.05865097045898
2014-12-18,78.27273559570312,54.607852935791016
2014-12-19,79.25242614746094,54.83735275268555
2014-12-22,80.47310638427734,55.60786056518555
2014-12-23,80.6752700805664,55.68984222412109
2014-12-24,80.51979064941406,55.337364196777344
2014-12-26,80.66748046875,55.32917785644531
2014-12-29,81.27397155761719,56.20624542236328
2014-12-30,81.07179260253906,56.18985366821289
2014-12-31,81.61607360839844,56.3947868347168
2015-01-02,80.4186782836914,55.49312210083008
2015-01-05,78.73148345947266,54.16521453857422
2015-01-06,78.49044799804688,54.28817367553711
2015-01-07,81.18067169189453,55.902950286865234
2015-01-08,82.97671508789062,57.08331680297852
2015-01-09,81.5538558959961,56.00951766967773
2015-01-12,81.1884536743164,55.61608505249024
2015-01-13,80.65194702148438,55.62426376342773
2015-01-14,79.80445861816406,55.239017486572266
2015-01-15,78.5370864868164,54.38652801513672
2015-01-16,80.95520782470703,55.924686431884766
2015-01-20,80.27874755859375,54.71554946899414
2015-01-21,80.49644470214844,55.37358474731445
2015-01-22,82.4713363647461,57.20786666870117
2015-01-23,81.92708587646484,57.3394660949707
2015-01-26,82.69683837890625,57.93991470336914
2015-01-27,81.76378631591797,57.454620361328125
2015-01-28,81.43721771240234,56.93642044067383
2015-01-29,83.67647552490234,57.52040481567383
2015-01-30,81.1884536743164,55.73551177978516
2015-02-02,81.19619750976562,56.2701416015625
2015-02-03,83.38104248046875,57.27366638183594
2015-02-04,84.29071807861328,58.12910079956055
2015-02-05,84.7416763305664,58.78716278076172
2015-02-06,84.78057098388672,59.14081573486328
2015-02-09,84.23631286621094,58.35943603515625
2015-02-10,86.04790496826172,59.02567672729492
2015-02-11,85.76801300048828,58.75422668457031
2015-02-12,87.20641326904297,59.3793830871582
2015-02-13,86.99649810791016,59.26422119140625
2015-02-17,87.08201599121094,59.60968399047852
2015-02-18,87.07426452636719,59.65078353881836
2015-02-19,86.25786590576172,59.46163558959961
2015-02-20,87.26860809326172,60.50622177124024
2015-02-23,87.29972839355469,60.64606857299805
2015-02-24,90.77523040771484,61.40282440185547
2015-02-25,90.43311309814452,61.22185516357422
2015-02-26,89.71002960205078,60.950416564941406
2015-02-27,89.22022247314453,60.94218826293945
2015-03-02,90.285400390625,61.76472473144531
2015-03-03,90.24652862548828,61.69895553588867
2015-03-04,89.22798156738281,60.88460540771485
2015-03-05,90.12210083007812,61.32876968383789
2015-03-06,88.98690795898438,60.46513366699219
2015-03-09,89.60895538330078,61.08201599121094
2015-03-10,87.96776580810547,60.0949821472168
2015-03-11,88.3663558959961,60.10322189331055
2015-03-12,90.73433685302734,61.641361236572266
2015-03-13,89.73400115966797,60.999786376953125
2015-03-16,91.04692840576172,62.0526237487793
2015-03-17,90.3279800415039,61.337005615234375
2015-03-18,90.71871185302734,61.29587173461914
2015-03-19,89.99971771240234,61.32876968383789
2015-03-20,91.82066345214844,61.8798828125
2015-03-23,90.7108917236328,61.99505615234375
2015-03-24,90.77342987060548,62.19247055053711
2015-03-25,88.84307861328125,61.08201599121094
2015-03-26,87.81927490234375,59.93047332763672
2015-03-27,88.9837417602539,60.59673690795898
2015-03-30,89.58549499511719,61.52621078491211
2015-03-31,88.78838348388672,61.18896484375
2015-04-01,88.41324615478516,61.18896484375
2015-04-02,89.51515197753906,61.55908966064453
2015-04-06,89.83560180664062,61.74005126953125
2015-04-07,89.32760620117188,60.95865249633789
2015-04-08,90.33576965332033,61.534423828125
2015-04-09,89.53861236572266,61.07379913330078
2015-04-10,90.06227111816406,61.60844421386719
2015-04-13,89.43701171875,60.71187210083008
2015-04-14,89.13221740722656,60.85172271728516
2015-04-15,88.6633071899414,60.38287734985352
2015-04-16,88.60079956054688,60.93397903442383
2015-04-17,87.60823059082031,59.67547607421875
2015-04-20,88.20222473144531,59.931278228759766
2015-04-21,88.44447326660156,60.43463897705078
2015-04-22,88.30381774902344,60.29435348510742
2015-04-23,89.06187438964844,60.54189682006836
2015-04-24,88.85868072509766,60.36863708496094
2015-04-27,87.05339050292969,59.2794075012207
2015-04-28,86.42033386230469,59.196895599365234
2015-04-29,84.95891571044922,58.12419128417969
2015-04-30,83.60690307617188,56.8204345703125
2015-05-01,85.61540985107422,58.33872222900391
2015-05-04,86.01395416259766,58.79257583618164
2015-05-05,84.45094299316406,58.11592864990234
2015-05-06,84.64631652832031,58.39649963378906
