date,spread_raw,spread_filtered,P,K,z_score,signal,position
2014-11-18,-2.455717212973205,-2.2351328222253617,0.002640585934374057,0.2640585934374056,-0.7137759477234317,NEUTRAL,0
2014-11-19,-3.075744504067586,-2.440654292629244,0.002640585934374057,0.2640585934374056,-0.9275795632870898,LONG,1
2014-11-20,-3.0320975280254903,-2.578868175935539,0.002640585934374057,0.2640585934374056,-1.071363217198809,HOLD_LONG,1
2014-11-21,-3.1228450238397265,-2.703530978528257,0.002640585934374057,0.2640585934374056,-1.2010497062466132,HOLD_LONG,1
2014-11-24,-3.1820000275587965,-2.809978438708358,0.002640585934374057,0.2640585934374056,-1.311786807384268,HOLD_LONG,1
2014-11-25,-3.175260761157057,-2.8857545801357745,0.002640585934374057,0.2640585934374056,-1.390616590855585,HOLD_LONG,1
2014-11-26,-3.0995394946083668,-2.9209688611025477,0.002640585934374057,0.2640585934374056,-1.4272499439323951,HOLD_LONG,1
2014-11-28,-3.1308446279674804,-2.954891741575845,0.002640585934374057,0.2640585934374056,-1.4625398554013616,HOLD_LONG,1
2014-12-01,-3.0530264509843885,-2.9590587830642985,0.002640585934374057,0.2640585934374056,-1.4668748211579041,HOLD_LONG,1
2014-12-02,-3.222680383843329,-3.0068933933366293,0.002640585934374057,0.2640585934374056,-1.5166370800849387,HOLD_LONG,1
2014-12-03,-3.245895902787602,-3.047875086277504,0.002640585934374057,0.2640585934374056,-1.5592702614526075,HOLD_LONG,1
2014-12-04,-3.260527495144336,-3.081597207473734,0.002640585934374057,0.2640585934374056,-1.5943513234071625,HOLD_LONG,1
2014-12-05,-3.2576488640274963,-3.10540641044237,0.002640585934374057,0.2640585934374056,-1.6191199943804664,HOLD_LONG,1
2014-12-08,-3.4143201543367745,-3.164123767532115,0.002640585934374057,0.2640585934374056,-1.680203555224301,HOLD_LONG,1
2014-12-09,-3.436803949247256,-3.2128412158139144,0.002640585934374057,0.2640585934374056,-1.7308842289427946,HOLD_LONG,1
2014-12-10,-3.3674191587029494,-3.230014221155357,0.002640585934374057,0.2640585934374056,-1.7487492754748142,HOLD_LONG,1
2014-12-11,-3.3678083497724884,-3.2426289328505873,0.002640585934374057,0.2640585934374056,-1.761872337335131,HOLD_LONG,1
2014-12-12,-3.2473941449420742,-3.22002337907487,0.002640585934374057,0.2640585934374056,-1.7383558204497216,HOLD_LONG,1
2014-12-15,-3.3063546137234052,-3.219122398118269,0.002640585934374057,0.2640585934374056,-1.7374185315830317,HOLD_LONG,1
2014-12-16,-3.363317231930594,-3.233507428460009,0.002640585934374057,0.2640585934374056,-1.7523832527433707,HOLD_LONG,1
2014-12-17,-3.517325059140271,-3.2846551927598617,0.002640585934374057,0.2640585934374056,-1.805592179838998,HOLD_LONG,1
2014-12-18,-3.4905008633292613,-3.3148373733692686,0.002640585934374057,0.2640585934374056,-1.8369906479757103,HOLD_LONG,1
2014-12-19,-3.4329423897507425,-3.321628757082026,0.002640585934374057,0.2640585934374056,-1.8440557122223518,HOLD_LONG,1
2014-12-22,-3.469288299528902,-3.336174286772502,0.002640585934374057,0.2640585934374056,-1.8591874005661577,HOLD_LONG,1
2014-12-23,-3.465126799849834,-3.345673018024468,0.002640585934374057,0.2640585934374056,-1.8690689135825198,HOLD_LONG,1
2014-12-24,-3.4037813840809754,-3.3363948383644604,0.002640585934374057,0.2640585934374056,-1.8594168399901088,HOLD_LONG,1
2014-12-26,-3.3855561904636886,-3.3248224047493227,0.002640585934374057,0.2640585934374056,-1.8473780581396062,HOLD_LONG,1
2014-12-29,-3.5138412315303142,-3.350265705511079,0.002640585934374057,0.2640585934374056,-1.8738466781044543,HOLD_LONG,1
2014-12-30,-3.532629032925536,-3.373764316685983,0.002640585934374057,0.2640585934374056,-1.898292240994044,HOLD_LONG,1
2014-12-31,-3.517914354489065,-3.3869994443458884,0.002640585934374057,0.2640585934374056,-1.9120607204651838,HOLD_LONG,1
2015-01-02,-3.4497363462270805,-3.37863933106227,0.002640585934374057,0.2640585934374056,-1.9033637096709015,HOLD_LONG,1
2015-01-05,-3.3408643938367906,-3.343799728455627,0.002640585934374057,0.2640585934374056,-1.867120133817424,HOLD_LONG,1
2015-01-06,-3.3950418701845884,-3.332722249571064,0.002640585934374057,0.2640585934374056,-1.8555962524818372,HOLD_LONG,1
2015-01-07,-3.4565619504572105,-3.340896303798451,0.002640585934374057,0.2640585934374056,-1.8640997063749722,HOLD_LONG,1
2015-01-08,-3.520443425535934,-3.3637202249702134,0.002640585934374057,0.2640585934374056,-1.887843390469257,HOLD_LONG,1
2015-01-09,-3.4388978413637314,-3.3588165106765864,0.002640585934374057,0.2640585934374056,-1.8827420653200728,HOLD_LONG,1
2015-01-12,-3.391713209444699,-3.3427842452094985,0.002640585934374057,0.2640585934374056,-1.8660637284251311,HOLD_LONG,1
2015-01-13,-3.4530936053712473,-3.3473114463042424,0.002640585934374057,0.2640585934374056,-1.870773367571532,HOLD_LONG,1
2015-01-14,-3.4612453200327717,-3.3527624138059107,0.002640585934374057,0.2640585934374056,-1.8764439992475628,HOLD_LONG,1
2015-01-15,-3.4117976605685687,-3.343676811162423,0.002640585934374057,0.2640585934374056,-1.8669922631786497,HOLD_LONG,1
2015-01-16,-3.48643261328008,-3.356765205319664,0.002640585934374057,0.2640585934374056,-1.880608096051202,HOLD_LONG,1
2015-01-20,-3.2918510789463262,-3.3149202473482693,0.002640585934374057,0.2640585934374056,-1.8370768616268274,HOLD_LONG,1
2015-01-21,-3.414443118502591,-3.3168042460253684,0.002640585934374057,0.2640585934374056,-1.8390367820579598,HOLD_LONG,1
2015-01-22,-3.604315149786288,-3.368314235049267,0.002640585934374057,0.2640585934374056,-1.8926225308817275,HOLD_LONG,1
2015-01-23,-3.694077216883006,-3.4295459306673894,0.002640585934374057,0.2640585934374056,-1.9563217535688806,HOLD_LONG,1
2015-01-26,-3.7425532714982506,-3.4869587602619054,0.002640585934374057,0.2640585934374056,-2.0160482168085863,HOLD_LONG,1
2015-01-27,-3.7378853859719374,-3.5275561187563618,0.002640585934374057,0.2640585934374056,-2.0582815757437447,HOLD_LONG,1
2015-01-28,-3.6585618587864293,-3.5361885640832673,0.002640585934374057,0.2640585934374056,-2.067261893072251,HOLD_LONG,1
2015-01-29,-3.5402547337922314,-3.5112379952800743,0.002640585934374057,0.2640585934374056,-2.041305861276598,HOLD_LONG,1
2015-01-30,-3.4183514067897534,-3.460869839083897,0.002640585934374057,0.2640585934374056,-1.9889079590873266,HOLD_LONG,1
2015-02-02,-3.536729515654452,-3.4554312644046794,0.002640585934374057,0.2640585934374056,-1.983250219642175,HOLD_LONG,1
2015-02-03,-3.518015341798071,-3.4465271784026927,0.002640585934374057,0.2640585934374056,-1.9739873150085452,HOLD_LONG,1
2015-02-04,-3.6078180824062773,-3.4637530070538283,0.002640585934374057,0.2640585934374056,-1.9919073135345156,HOLD_LONG,1
2015-02-05,-3.704525014119822,-3.5018397319788095,0.002640585934374057,0.2640585934374056,-2.0315288648884304,HOLD_LONG,1
2015-02-06,-3.779092037524979,-3.5492790972295163,0.002640585934374057,0.2640585934374056,-2.080879951131216,HOLD_LONG,1
2015-02-09,-3.6652251908461118,-3.5537750451134933,0.002640585934374057,0.2640585934374056,-2.085557077618736,HOLD_LONG,1
2015-02-10,-3.6127304094764074,-3.543189013649675,0.002640585934374057,0.2640585934374056,-2.0745444481499646,HOLD_LONG,1
2015-02-11,-3.5832632436463054,-3.5276951633914475,0.002640585934374057,0.2640585934374056,-2.0584262236272366,HOLD_LONG,1
2015-02-12,-3.563019765357213,-3.51106115869556,0.002640585934374057,0.2640585934374056,-2.0411218984961703,HOLD_LONG,1
2015-02-13,-3.560637485443067,-3.4983128609277228,0.002640585934374057,0.2640585934374056,-2.0278598672850787,HOLD_LONG,1
2015-02-17,-3.628192559918661,-3.5068631786846716,0.002640585934374057,0.2640585934374056,-2.036754747450452,HOLD_LONG,1
2015-02-18,-3.6382318103817486,-3.5157437365889606,0.002640585934374057,0.2640585934374056,-2.0459931758464154,HOLD_LONG,1
2015-02-19,-3.686651537095514,-3.5349995960920126,0.002640585934374057,0.2640585934374056,-2.06602501181201,HOLD_LONG,1
2015-02-20,-3.8074302904630137,-3.5809217363073333,0.002640585934374057,0.2640585934374056,-2.113797731582661,HOLD_LONG,1
2015-02-23,-3.835164015841512,-3.6217031092393626,0.002640585934374057,0.2640585934374056,-2.156222520405859,HOLD_LONG,1
2015-02-24,-3.618159136428778,-3.5941136799601616,0.002640585934374057,0.2640585934374056,-2.1275212868090034,HOLD_LONG,1
2015-02-25,-3.6157730893823956,-3.573382462377124,0.002640585934374057,0.2640585934374056,-2.105954638489585,HOLD_LONG,1
2015-02-26,-3.6354992159753063,-3.5634869238056788,0.002640585934374057,0.2640585934374056,-2.095660327533328,HOLD_LONG,1
2015-02-27,-3.688030876418379,-3.5701486489639933,0.002640585934374057,0.2640585934374056,-2.1025905082192686,HOLD_LONG,1
2015-03-02,-3.753239350809201,-3.592221119981145,0.002640585934374057,0.2640585934374056,-2.125552460070903,HOLD_LONG,1
2015-03-03,-3.7428818558791477,-3.605567739351388,0.002640585934374057,0.2640585934374056,-2.1394369241675357,HOLD_LONG,1
2015-03-04,-3.674326544860385,-3.59718922688498,0.002640585934374057,0.2640585934374056,-2.13072077273653,HOLD_LONG,1
2015-03-05,-3.6741405163312386,-3.5910356711462983,0.002640585934374057,0.2640585934374056,-2.124319239782736,HOLD_LONG,1
2015-03-06,-3.607528254339311,-3.568962761037996,0.002640585934374057,0.2640585934374056,-2.1013568311453685,HOLD_LONG,1
2015-03-09,-3.6760705507355755,-3.57098001858845,0.002640585934374057,0.2640585934374056,-2.1034553805424827,HOLD_LONG,1
2015-03-10,-3.638102505922049,-3.562423967604911,0.002640585934374057,0.2640585934374056,-2.0945545361118123,HOLD_LONG,1
2015-03-11,-3.5956993005054603,-3.544993252151877,0.002640585934374057,0.2640585934374056,-2.0764213942147816,HOLD_LONG,1
2015-03-12,-3.675893043529662,-3.553469393741909,0.002640585934374057,0.2640585934374056,-2.0852391090472855,HOLD_LONG,1
2015-03-13,-3.643846387988857,-3.551182763083783,0.002640585934374057,0.2640585934374056,-2.08286033129134,HOLD_LONG,1
2015-03-16,-3.732917775991801,-3.573036830594356,0.002640585934374057,0.2640585934374056,-2.1055950783683755,HOLD_LONG,1
2015-03-17,-3.653129857383705,-3.5678906250844205,0.002640585934374057,0.2640585934374056,-2.1002414900435373,HOLD_LONG,1
2015-03-18,-3.6005815866986026,-3.5502653699755164,0.002640585934374057,0.2640585934374056,-2.0819059688928268,HOLD_LONG,1
2015-03-19,-3.687725857095021,-3.560435119957011,0.002640585934374057,0.2640585934374056,-2.092485541485165,HOLD_LONG,1
2015-03-20,-3.6085142822698977,-3.5469281196294404,0.002640585934374057,0.2640585934374056,-2.078434233367434,HOLD_LONG,1
2015-03-23,-3.757380605494042,-3.576396594338888,0.002640585934374057,0.2640585934374056,-2.1090902345416405,HOLD_LONG,1
2015-03-24,-3.794459854350478,-3.607657888657289,0.002640585934374057,0.2640585934374056,-2.141611302726581,HOLD_LONG,1
2015-03-25,-3.761081824094969,-3.6216205490388433,0.002640585934374057,0.2640585934374056,-2.1561366331779306,HOLD_LONG,1
2015-03-26,-3.6178916084117123,-3.593982885012875,0.002640585934374057,0.2640585934374056,-2.127385221060873,HOLD_LONG,1
2015-03-27,-3.6372309660417184,-3.5789533042626354,0.002640585934374057,0.2640585934374056,-2.111749975271261,HOLD_LONG,1
2015-03-30,-3.7777296982138537,-3.605102919970345,0.002640585934374057,0.2640585934374056,-2.138953373402471,HOLD_LONG,1
2015-03-31,-3.79099980972612,-3.6276591460663843,0.002640585934374057,0.2640585934374056,-2.1624185747915394,HOLD_LONG,1
2015-04-01,-3.832637414097947,-3.6550879734631767,0.002640585934374057,0.2640585934374056,-2.1909527345393327,HOLD_LONG,1
2015-04-02,-3.7928730292420116,-3.664571995645825,0.002640585934374057,0.2640585934374056,-2.2008189457373715,HOLD_LONG,1
2015-04-06,-3.7976658507475296,-3.672747469129888,0.002640585934374057,0.2640585934374056,-2.209323876080671,HOLD_LONG,1
2015-04-07,-3.6797772777890145,-3.6475744811327444,0.002640585934374057,0.2640585934374056,-2.1831364619980778,HOLD_LONG,1
2015-04-08,-3.696282791812873,-3.6335923181977847,0.002640585934374057,0.2640585934374056,-2.1685908430755396,HOLD_LONG,1
2015-04-09,-3.6820477759799637,-3.6196462878088176,0.002640585934374057,0.2640585934374056,-2.154082812775531,HOLD_LONG,1
2015-04-10,-3.7431636677244313,-3.625623637611317,0.002640585934374057,0.2640585934374056,-2.160301039011222,HOLD_LONG,1
2015-04-13,-3.612603452374694,-3.595503080216137,0.002640585934374057,0.2640585934374056,-2.1289666773933003,HOLD_LONG,1
2015-04-14,-3.677623619197094,-3.590726918290226,0.002640585934374057,0.2640585934374056,-2.1239980447425584,HOLD_LONG,1
2015-04-15,-3.625110522928761,-3.573380558380099,0.002640585934374057,0.2640585934374056,-2.105952657764908,HOLD_LONG,1
2015-04-16,-3.7549541398064896,-3.595028635753767,0.002640585934374057,0.2640585934374056,-2.1284731136734636,HOLD_LONG,1
2015-04-17,-3.5844508783756464,-3.565778183710484,0.002640585934374057,0.2640585934374056,-2.0980439210862585,HOLD_LONG,1
2015-04-20,-3.5755739861510385,-3.5421228114044263,0.002640585934374057,0.2640585934374056,-2.0734352798742206,HOLD_LONG,1
2015-04-21,-3.66093651563615,-3.547428642584519,0.002640585934374057,0.2640585934374056,-2.078954926496274,HOLD_LONG,1
2015-04-22,-3.6452709820590865,-3.5471577568757575,0.002640585934374057,0.2640585934374056,-2.078673124581253,HOLD_LONG,1
2015-04-23,-3.6163311263892286,-3.539318576843865,0.002640585934374057,0.2640585934374056,-2.070518039710658,HOLD_LONG,1
2015-04-24,-3.6002414282170996,-3.529358468368521,0.002640585934374057,0.2640585934374056,-2.060156556799652,HOLD_LONG,1
2015-04-27,-3.557710189052285,-3.5108709734990584,0.002640585934374057,0.2640585934374056,-2.04092404917873,HOLD_LONG,1
2015-04-28,-3.6095764850285708,-3.5110970588130943,0.002640585934374057,0.2640585934374056,-2.0411592453237932,HOLD_LONG,1
2015-04-29,-3.5325559351245293,-3.490923842428232,0.002640585934374057,0.2640585934374056,-2.0201730846460033,HOLD_LONG,1
2015-04-30,-3.3918658742591923,-3.439075580656753,0.002640585934374057,0.2640585934374056,-1.9662354312920796,HOLD_LONG,1
2015-05-01,-3.5075354950488347,-3.431843428156935,0.002640585934374057,0.2640585934374056,-1.9587118360699836,HOLD_LONG,1
2015-05-04,-3.5645071953524443,-3.4416180791264845,0.002640585934374057,0.2640585934374056,-1.968880387871679,HOLD_LONG,1
2015-05-05,-3.5871014266210235,-3.4547059147344217,0.002640585934374057,0.2640585934374056,-1.982495639686396,HOLD_LONG,1
2015-05-06,-3.627987686461484,-3.4750378443435137,0.002640585934374057,0.2640585934374056,-2.003646909445546,HOLD_LONG,1
2015-05-07,-3.7576348574900873,-3.5240857717543657,0.002640585934374057,0.2640585934374056,-2.054671380006875,HOLD_LONG,1
2015-05-08,-3.725345317064047,-3.5512948778075706,0.002640585934374057,0.2640585934374056,-2.082976964036603,HOLD_LONG,1
2015-05-11,-3.7674369787840156,-3.5822336074990937,0.002640585934374057,0.2640585934374056,-2.1151624688210675,HOLD_LONG,1
2015-05-12,-3.7964557934942498,-3.6124376762186743,0.002640585934374057,0.2640585934374056,-2.146583707119378,HOLD_LONG,1
2015-05-13,-3.808775955988132,-3.637697061566956,0.002640585934374057,0.2640585934374056,-2.1728610002107778,HOLD_LONG,1
2015-05-14,-3.587291443804327,-3.5976157061178307,0.002640585934374057,0.2640585934374056,-2.1311644383144728,HOLD_LONG,1
2015-05-15,-3.6177191470948475,-3.576447848835153,0.002640585934374057,0.2640585934374056,-2.1091435545018076,HOLD_LONG,1
2015-05-18,-3.5271830316218313,-3.5371184898921575,0.002640585934374057,0.2640585934374056,-2.068229293216654,HOLD_LONG,1
2015-05-19,-3.4734577262479895,-3.4942771986208294,0.002640585934374057,0.2640585934374056,-2.023661575054529,HOLD_LONG,1
2015-05-20,-2.8814648433524344,-3.3067429972828672,0.002640585934374057,0.2640585934374056,-1.8285700831091602,HOLD_LONG,1
2015-05-21,-2.929756395804887,-3.18286075462623,0.002640585934374057,0.2640585934374056,-1.6996956091572497,HOLD_LONG,1
2015-05-22,-3.0676499290461603,-3.1290143558682697,0.002640585934374057,0.2640585934374056,-1.6436792974944807,HOLD_LONG,1
2015-05-26,-3.181710085096425,-3.1199014037462924,0.002640585934374057,0.2640585934374056,-1.6341991098123452,HOLD_LONG,1
2015-05-27,-3.284800028587723,-3.140483656407586,0.002640585934374057,0.2640585934374056,-1.6556107901919257,HOLD_LONG,1
2015-05-28,-3.2325122916279767,-3.141672488786012,0.002640585934374057,0.2640585934374056,-1.6568475303743848,HOLD_LONG,1
2015-05-29,-3.212818299832378,-3.1373382828763168,0.002640585934374057,0.2640585934374056,-1.6523386637714497,HOLD_LONG,1
2015-06-01,-3.220575894063474,-3.1362289179198606,0.002640585934374057,0.2640585934374056,-1.6511845934049627,HOLD_LONG,1
2015-06-02,-3.1779381238119218,-3.124161784949547,0.002640585934374057,0.2640585934374056,-1.638631176706112,HOLD_LONG,1
2015-06-03,-3.1330334853152113,-3.1035124334860535,0.002640585934374057,0.2640585934374056,-1.6171496935634326,HOLD_LONG,1
2015-06-04,-3.1874323033969674,-3.102832163240337,0.002640585934374057,0.2640585934374056,-1.6164420096518262,HOLD_LONG,1
2015-06-05,-3.218082969410993,-3.11043010234486,0.002640585934374057,0.2640585934374056,-1.6243461320200985,HOLD_LONG,1
2015-06-08,-3.0521838085719377,-3.072158724892897,0.002640585934374057,0.2640585934374056,-1.5845324869748818,HOLD_LONG,1
2015-06-09,-3.059461334080021,-3.046196581602712,0.002640585934374057,0.2640585934374056,-1.5575241160620268,HOLD_LONG,1
2015-06-10,-3.050787524919537,-3.024990637668195,0.002640585934374057,0.2640585934374056,-1.5354636107740387,HOLD_LONG,1
2015-06-11,-2.9998289202282304,-2.996084311305286,0.002640585934374057,0.2640585934374056,-1.5053924115124346,HOLD_LONG,1
2015-06-12,-3.0581598677453137,-2.990426470403263,0.002640585934374057,0.2640585934374056,-1.4995065698105465,HOLD_LONG,1
2015-06-15,-3.1243341678688488,-3.0037781620179613,0.002640585934374057,0.2640585934374056,-1.5133963105539525,HOLD_LONG,1
2015-06-16,-3.15851765661883,-3.022532408055907,0.002640585934374057,0.2640585934374056,-1.5329063189350887,HOLD_LONG,1
2015-06-17,-3.1872779188642326,-3.043790808397423,0.002640585934374057,0.2640585934374056,-1.5550213945288163,HOLD_LONG,1
2015-06-18,-3.1552642730695286,-3.050825817796191,0.002640585934374057,0.2640585934374056,-1.5623399021378999,HOLD_LONG,1
2015-06-19,-3.0752389510160185,-3.0348200249803545,0.002640585934374057,0.2640585934374056,-1.5456891046943837,HOLD_LONG,1
2015-06-22,-3.0746282863327767,-3.02299724130178,0.002640585934374057,0.2640585934374056,-1.5333898841237115,HOLD_LONG,1
2015-06-23,-3.122084565935383,-3.02691461245402,0.002640585934374057,0.2640585934374056,-1.5374651182790908,HOLD_LONG,1
2015-06-24,-3.0987746301263748,-3.0236135496706265,0.002640585934374057,0.2640585934374056,-1.534031028609991,HOLD_LONG,1
2015-06-25,-3.031077014258864,-3.003332317545503,0.002640585934374057,0.2640585934374056,-1.512932499352119,HOLD_LONG,1
2015-06-26,-2.8064563632298363,-2.929242763865768,0.002640585934374057,0.2640585934374056,-1.435857270077553,HOLD_LONG,1
2015-06-29,-2.787350241013355,-2.870217313464048,0.002640585934374057,0.2640585934374056,-1.374453200316077,HOLD_LONG,1
2015-06-30,-2.632841372721469,-2.786413038767571,0.002640585934374057,0.2640585934374056,-1.2872717642618012,HOLD_LONG,1
2015-07-01,-2.6005497236212687,-2.7168278658882756,0.002640585934374057,0.2640585934374056,-1.214882434222566,HOLD_LONG,1
2015-07-02,-2.5517603611623514,-2.653246111558023,0.002640585934374057,0.2640585934374056,-1.1487384496891062,HOLD_LONG,1
2015-07-06,-2.4837723653162467,-2.588968775747884,0.002640585934374057,0.2640585934374056,-1.081870852994705,HOLD_LONG,1
2015-07-07,-2.595699382817436,-2.5716927571599446,0.002640585934374057,0.2640585934374056,-1.0638986419678582,HOLD_LONG,1
2015-07-08,-2.5632036531677542,-2.5505249844507114,0.002640585934374057,0.2640585934374056,-1.041877846136795,HOLD_LONG,1
2015-07-09,-2.620239917038111,-2.550163442046027,0.002640585934374057,0.2640585934374056,-1.0415017342242574,HOLD_LONG,1
2015-07-10,-2.6229845880242255,-2.550624782720491,0.002640585934374057,0.2640585934374056,-1.0419816660971328,HOLD_LONG,1
2015-07-13,-2.5488159718819894,-2.5313760467725945,0.002640585934374057,0.2640585934374056,-1.0219572407531385,HOLD_LONG,1
2015-07-14,-2.525267061436068,-2.5111334722132947,0.002640585934374057,0.2640585934374056,-1.0008989268913793,HOLD_LONG,1
2015-07-15,-2.4839999044148104,-2.485488149469418,0.002640585934374057,0.2640585934374056,-0.9742201438223271,HOLD_LONG,1
2015-07-16,-2.5507690777994565,-2.484434403135384,0.002640585934374057,0.2640585934374056,-0.9731239334085896,HOLD_LONG,1
2015-07-17,-2.444617211434135,-2.455636350008565,0.002640585934374057,0.2640585934374056,-0.9431653705995142,HOLD_LONG,1
2015-07-20,-2.4354242971404734,-2.4322271390634187,0.002640585934374057,0.2640585934374056,-0.918812810607952,HOLD_LONG,1
2015-07-21,-2.3388913348266342,-2.3896812512612837,0.002640585934374057,0.2640585934374056,-0.8745524001428739,HOLD_LONG,1
2015-07-22,-2.442227450513389,-2.3859698729133814,0.002640585934374057,0.2640585934374056,-0.8706914599309008,HOLD_LONG,1
2015-07-23,-2.5173111026996224,-2.4030923130681967,0.002640585934374057,0.2640585934374056,-0.8885039035903285,HOLD_LONG,1
2015-07-24,-2.508428151505365,-2.4132217950346737,0.002640585934374057,0.2640585934374056,-0.8990415854391576,HOLD_LONG,1
2015-07-27,-2.5279041918722385,-2.425744769013778,0.002640585934374057,0.2640585934374056,-0.9120692127185871,HOLD_LONG,1
2015-07-28,-2.5139906056198598,-2.4311947803319884,0.002640585934374057,0.2640585934374056,-0.9177388496786887,HOLD_LONG,1
2015-07-29,-2.5542677135079526,-2.4458010768939977,0.002640585934374057,0.2640585934374056,-0.9329337536895235,HOLD_LONG,1
2015-07-30,-2.568592419745247,-2.460225523326572,0.002640585934374057,0.2640585934374056,-0.947939479338178,HOLD_LONG,1
2015-07-31,-2.6112803557484465,-2.482007031586834,0.002640585934374057,0.2640585934374056,-0.9705987431577778,HOLD_LONG,1
2015-08-03,-2.54033270313068,-2.4791423089167512,0.002640585934374057,0.2640585934374056,-0.967618577322806,HOLD_LONG,1
2015-08-04,-2.5676763406264946,-2.4842754460224383,0.002640585934374057,0.2640585934374056,-0.9729585706102378,HOLD_LONG,1
2015-08-05,-2.6338740306100537,-2.505495426188524,0.002640585934374057,0.2640585934374056,-0.9950336777646508,HOLD_LONG,1
2015-08-06,-2.6430282880486313,-2.523373181961871,0.002640585934374057,0.2640585934374056,-1.0136318749018853,HOLD_LONG,1
2015-08-07,-2.6514173871914615,-2.5386138066044537,0.002640585934374057,0.2640585934374056,-1.0294866692726596,HOLD_LONG,1
2015-08-10,-2.6003771074573745,-2.5362402267982103,0.002640585934374057,0.2640585934374056,-1.027017438474503,HOLD_LONG,1
2015-08-11,-2.5648097370595906,-2.5251190094941207,0.002640585934374057,0.2640585934374056,-1.0154480561398456,HOLD_LONG,1
2015-08-12,-2.4816520416971883,-2.4950577867608232,0.002640585934374057,0.2640585934374056,-0.9841754202638324,HOLD_LONG,1
2015-08-13,-2.7796083161291296,-2.55183363593725,0.002640585934374057,0.2640585934374056,-1.0432392339216572,HOLD_LONG,1
2015-08-14,-2.882255858137041,-2.6203044628183347,0.002640585934374057,0.2640585934374056,-1.1144693118256377,HOLD_LONG,1
2015-08-17,-2.954996306312559,-2.6893988147265038,0.002640585934374057,0.2640585934374056,-1.1863480416924674,HOLD_LONG,1
2015-08-18,-2.7844268849373393,-2.6946993938182717,0.002640585934374057,0.2640585934374056,-1.1918622245764945,HOLD_LONG,1
2015-08-19,-3.037389896035105,-2.765358357196507,0.002640585934374057,0.2640585934374056,-1.2653686169381242,HOLD_LONG,1
2015-08-20,-3.0110952022951007,-2.809895865678539,0.002640585934374057,0.2640585934374056,-1.3117009068100425,HOLD_LONG,1
2015-08-21,-3.010543825449423,-2.842199496554905,0.002640585934374057,0.2640585934374056,-1.345306315839222,HOLD_LONG,1
2015-08-24,-2.8088110011537584,-2.812466054470026,0.002640585934374057,0.2640585934374056,-1.3143746695814997,HOLD_LONG,1
2015-08-25,-2.7018036354918333,-2.762546589527901,0.002640585934374057,0.2640585934374056,-1.2624435400958285,HOLD_LONG,1
2015-08-26,-2.5944859910174713,-2.6978380200450696,0.002640585934374057,0.2640585934374056,-1.1951273317882791,HOLD_LONG,1
2015-08-27,-2.5008978400227413,-2.625979766045564,0.002640585934374057,0.2640585934374056,-1.120373319552992,HOLD_LONG,1
2015-08-28,-2.4003853583559014,-2.5470839516374024,0.002640585934374057,0.2640585934374056,-1.0382981458976284,HOLD_LONG,1
2015-08-31,-2.6258801555129896,-2.5491457209409867,0.002640585934374057,0.2640585934374056,-1.0404430007913688,HOLD_LONG,1
2015-09-01,-2.608904213792915,-2.5461652456353825,0.002640585934374057,0.2640585934374056,-1.0373424176981079,HOLD_LONG,1
2015-09-02,-2.5483898083942496,-2.5280143762263654,0.002640585934374057,0.2640585934374056,-1.0184601009375016,HOLD_LONG,1
2015-09-03,-2.548958064382468,-2.5149400325037523,0.002640585934374057,0.2640585934374056,-1.0048588847067916,HOLD_LONG,1
2015-09-04,-2.4998073811396306,-2.49243564082015,0.002640585934374057,0.2640585934374056,-0.9814476065636392,HOLD_LONG,1
2015-09-08,-2.602660974859056,-2.503198721574912,0.002640585934374057,0.2640585934374056,-0.992644420090954,HOLD_LONG,1
2015-09-09,-2.5965342511689187,-2.509422694356626,0.002640585934374057,0.2640585934374056,-0.999119207767809,HOLD_LONG,1
2015-09-10,-2.5176931332064694,-2.4931386941329765,0.002640585934374057,0.2640585934374056,-0.9821789916589335,HOLD_LONG,1
2015-09-11,-2.563779609693867,-2.4934439949619573,0.002640585934374057,0.2640585934374056,-0.9824965955615448,HOLD_LONG,1
2015-09-14,-2.5373133040228133,-2.4866777761992642,0.002640585934374057,0.2640585934374056,-0.9754577103671387,HOLD_LONG,1
2015-09-15,-2.6486015467196644,-2.5111346478841217,0.002640585934374057,0.2640585934374056,-1.0009001499396235,HOLD_LONG,1
2015-09-16,-2.6212702459188204,-2.521736419340233,0.002640585934374057,0.2640585934374056,-1.011929153694033,HOLD_LONG,1
2015-09-17,-2.6891488667740244,-2.54738461225922,0.002640585934374057,0.2640585934374056,-1.0386109226010836,HOLD_LONG,1
2015-09-18,-2.510520342375532,-2.5189030268596166,0.002640585934374057,0.2640585934374056,-1.0089815805987443,HOLD_LONG,1
2015-09-21,-2.643112274965805,-2.533163895840636,0.002640585934374057,0.2640585934374056,-1.0238171369191118,HOLD_LONG,1
2015-09-22,-2.5396195499395215,-2.5162259647761207,0.002640585934374057,0.2640585934374056,-1.0061966377340643,HOLD_LONG,1
2015-09-23,-2.518276988458009,-2.4982496064472,0.002640585934374057,0.2640585934374056,-0.9874958645358276,HOLD_LONG,1
2015-09-24,-2.457177564186283,-2.4690185274450482,0.002640585934374057,0.2640585934374056,-0.957086825688425,HOLD_LONG,1
2015-09-25,-2.460920784929087,-2.448709719267095,0.002640585934374057,0.2640585934374056,-0.9359596091124519,HOLD_LONG,1
